,Generator_speed,Rotor_speed,Gearbox_oil_temperature,Generator_bearing_temperature_drive,Generator_bearing_temperature_nondrive,wind_speed,active_power,category
39316,1743.45675,13.42063,68.8,46.0,60.4,6.689089999999998,1468.4679999999998,6
39321,1758.55416,13.41663,68.8,46.0,61.4,9.89837,1783.93675,8
39326,1739.11956,13.3506,68.8,46.0,61.4,11.96715,2057.10162,2
39331,1736.91358,13.36661,68.8,46.0,61.4,11.20182,2062.1220000000003,2
39336,1744.67228,13.36861,68.8,47.0,62.4,8.1349,1420.28138,0
39341,1754.0969899999998,13.50468,68.8,47.0,62.4,9.16277,1743.0103800000004,14
39346,1732.26122,13.24855,68.8,47.0,62.4,11.62216,2057.69412,2
39351,1732.99654,13.32859,68.8,47.0,62.4,11.35377,2058.92112,2
39356,1796.08767,13.722779999999998,68.8,48.0,63.4,10.5841,2029.629,2
39361,1767.40856,13.54269,69.8,48.0,63.4,10.59878,2059.31788,2
39366,1714.43228,13.204529999999998,69.8,48.0,63.4,11.34675,2058.64225,2
39371,1720.55544,13.24054,69.8,48.0,63.4,9.42196,2056.5765,8
39376,1712.31624,13.108479999999998,69.8,48.0,63.4,8.12754,1644.26712,14
39381,1714.8976100000002,13.1525,69.8,48.0,64.4,9.95165,1834.80912,8
39386,1759.10944,13.39262,69.8,49.0,64.4,10.81852,2059.48612,2
39391,1730.10013,13.25855,69.8,49.0,64.4,9.9458,2062.70512,8
39396,1767.42358,13.47666,69.8,49.0,64.4,10.82555,2051.66875,2
39401,1781.80067,13.69277,69.8,49.0,64.4,9.71591,2059.896,8
39406,1738.1291199999996,13.37661,69.8,49.0,64.4,9.9846,1826.24188,8
39411,1730.91054,13.26056,69.8,49.0,64.4,10.03296,2057.24638,8
39416,1749.42961,13.43864,69.8,49.0,65.4,10.99223,2059.6839999999997,2
39421,1722.89657,13.198520000000002,69.8,49.0,65.4,10.01272,2057.79763,8
39426,1763.74679,13.52668,69.8,49.0,65.4,9.78041,2049.83288,8
39431,1758.83931,13.518679999999998,69.8,49.0,65.4,11.38184,2056.66212,2
39436,1758.34408,13.40863,69.8,49.0,65.4,10.96859,2056.24588,2
39441,1752.1009399999996,13.49467,69.8,49.0,65.4,9.99297,1901.49838,8
39446,1759.9799100000002,13.45665,69.8,49.0,65.4,9.5396,1840.5635,8
39451,1757.14342,13.47466,69.8,49.0,65.4,10.94091,2058.96275,2
39456,1755.8377899999996,13.45665,69.8,49.0,65.4,8.84345,1943.68425,8
39461,1765.05242,13.422629999999998,69.8,49.0,65.4,9.88389,1822.868,8
39466,1744.97245,13.316579999999998,69.8,49.0,65.4,7.033289999999999,1132.97675,6
39471,1748.21393,13.39662,69.8,49.0,65.4,8.40656,1189.22638,6
39476,1766.98842,13.508679999999998,69.8,49.0,65.4,9.57199,1360.94212,0
39481,1772.15088,13.68676,69.8,49.0,65.4,9.09587,1401.56512,0
39486,1763.74679,13.48066,69.8,49.0,65.4,10.23427,2032.57775,2
39491,1746.39821,13.3626,69.8,49.0,65.4,8.78805,1345.52538,0
39496,1748.78438,13.38061,69.8,49.0,65.4,9.10334,1469.50812,0
39501,1747.95881,13.45065,69.8,49.0,65.4,9.70167,1407.63512,14
39506,1758.1638899999996,13.47466,69.8,49.0,64.4,7.60181,1008.3025,4
39511,1757.23366,13.44464,69.8,49.0,64.4,7.511610000000001,1104.3715,6
39516,1755.5678,13.45865,68.8,49.0,64.4,8.79446,1325.72525,0
39521,1714.95768,13.11048,68.8,49.0,64.4,6.6781,870.6813099999998,1
39526,1748.93439,13.44064,68.8,49.0,63.4,8.2163,1354.86825,0
39531,1740.36528,13.33059,67.8,49.0,63.4,9.76364,1753.9305,14
39536,1697.1137199999996,13.04445,67.8,49.0,63.4,7.424860000000002,835.12712,4
39541,1752.14613,13.34259,67.8,49.0,62.4,9.18476,1460.10062,0
39546,1747.9888399999998,13.48466,67.8,49.0,62.4,8.505510000000001,1193.67075,0
39551,1761.4206800000004,13.46866,67.8,48.0,62.4,8.93029,1496.156,0
39556,1763.80671,13.52068,67.8,48.0,62.4,9.61792,1283.15638,0
39561,1743.45675,13.37661,67.8,48.0,61.4,8.72514,1338.0870000000002,0
39566,1733.88188,13.3466,67.8,48.0,61.4,8.56516,1502.79062,0
39571,1747.8539899999996,13.46265,67.8,48.0,61.4,8.63007,1169.06338,0
39576,1745.04738,13.38862,67.8,48.0,61.4,8.457360000000001,1400.23562,0
39581,1616.26888,12.39413,67.8,48.0,61.4,5.7467,757.1229400000002,1
39586,1754.81731,13.46065,67.8,48.0,61.4,9.17649,1396.18675,0
39591,1701.7360600000004,13.02644,67.8,48.0,60.4,7.7227,850.6903800000001,4
39596,1764.7672699999996,13.44865,66.8,48.0,60.4,8.9215,1174.5901199999996,0
39601,1667.5191,12.70228,66.8,47.0,60.4,5.63621,814.35612,1
39606,1676.02829,12.86836,66.8,47.0,60.4,7.017410000000001,839.6188099999998,1
39611,1543.87316,11.84986,66.8,47.0,60.4,6.16916,654.4993099999998,10
39616,1740.83033,13.40262,66.8,47.0,59.4,7.3991,1017.84969,4
39621,1743.35164,13.43264,66.8,47.0,59.4,8.528369999999999,1311.775,0
39626,1750.0749899999996,13.49267,66.8,47.0,59.4,8.73875,1729.58125,14
39631,1737.0635899999993,13.3446,66.8,47.0,59.4,9.4636,1326.26825,0
39636,1751.87585,13.41063,66.8,47.0,59.4,9.05556,1511.45825,14
39641,1750.84035,13.37461,66.8,47.0,59.4,7.2499699999999985,1127.16938,6
39646,1761.4206800000004,13.48066,66.8,47.0,59.4,9.97322,1714.9379999999999,14
39651,1738.63936,13.34059,66.8,47.0,59.4,7.8643100000000015,1573.66462,0
39656,1748.7093,13.37061,66.8,47.0,59.4,9.97943,1478.5275,14
39661,1512.35756,11.60173,66.8,47.0,59.4,5.74335,602.3761900000002,13
39666,1609.63547,12.3341,66.8,47.0,59.4,6.39995,724.04225,1
39671,1766.58314,13.45665,66.8,47.0,59.4,9.33526,1580.0629999999999,14
39676,1705.00771,13.11648,66.8,47.0,59.4,6.57785,873.74856,1
39681,1680.60558,12.83635,66.8,47.0,59.4,6.494269999999998,826.49388,1
39686,1742.48132,13.3506,66.8,46.0,59.4,8.32017,1459.72225,0
39691,1754.81731,13.43664,66.8,46.0,59.4,8.89573,1421.9560000000001,0
39696,1733.88188,13.3566,66.8,46.0,58.4,9.05814,1590.835,14
39701,1743.69685,13.38262,66.8,46.0,58.4,8.47955,1235.48425,0
39706,1748.96442,13.43464,66.8,46.0,58.4,7.79224,1040.377,6
39711,1747.11852,13.42664,66.8,46.0,58.4,7.685189999999999,1190.3418800000004,6
39716,1696.78367,12.97041,66.8,46.0,58.4,6.19111,854.5780599999998,1
39721,1747.71885,13.394620000000002,66.8,46.0,58.4,8.41042,1522.9270000000001,0
39726,1738.9994399999996,13.37061,66.8,46.0,58.4,8.05262,1174.8028800000004,6
39731,1770.42495,13.47866,66.8,46.0,58.4,8.36042,1261.48775,0
39736,1759.4997,13.48466,66.8,46.0,58.4,8.98617,1647.53838,14
39741,1747.2386399999998,13.37061,66.8,46.0,58.4,8.70162,1499.44625,0
39746,1747.16357,13.400620000000002,66.8,46.0,58.4,7.9885100000000016,1193.92512,6
39751,1749.11443,13.422629999999998,66.8,46.0,58.4,8.742469999999999,1231.06925,0
39756,1510.39153,11.49568,66.8,46.0,58.4,6.78061,586.47838,10
39761,1742.3610399999998,13.39262,66.8,46.0,58.4,8.08872,1078.645,6
39766,1740.9955,13.400620000000002,66.8,46.0,58.4,8.37355,1489.6681199999996,0
39771,1750.94546,13.41463,66.8,46.0,58.4,8.64517,1300.77212,0
39776,1753.12142,13.42063,66.8,46.0,58.4,7.9332,1012.2295,6
39781,1736.74841,13.40863,66.8,46.0,58.4,7.9027,1135.24488,6
39786,1759.7396600000004,13.514679999999998,66.8,46.0,58.4,8.6682,1196.46,0
39791,1759.25945,13.41863,66.8,46.0,58.4,9.34872,1580.68438,14
39796,1767.9037899999996,13.53869,66.8,46.0,58.4,8.02908,1470.024,0
39801,1746.08302,13.41663,66.8,46.0,58.4,7.91038,962.80094,4
39806,1739.64482,13.394620000000002,66.8,46.0,58.4,7.88213,1165.76662,6
39811,1758.71918,13.38862,66.8,46.0,58.4,8.048630000000001,1467.0155,0
39816,1761.6758,13.48266,66.8,46.0,58.4,8.56604,1098.94775,6
39821,1770.83023,13.54469,66.8,46.0,58.4,9.40904,2048.74725,8
39826,1757.7587600000004,13.37861,66.8,46.0,58.4,8.091660000000001,1259.39675,6
39831,1759.6797399999996,13.43264,66.8,46.0,58.4,9.77359,1817.74588,8
39836,1747.95881,13.48466,66.8,46.0,58.4,9.90953,1809.1265,8
39841,1742.7513,13.41863,66.8,46.0,58.4,7.9390399999999985,1128.57175,6
39846,1771.3705,13.508679999999998,66.8,46.0,58.4,7.53785,1359.71825,6
39851,1756.07804,13.45665,66.8,46.0,58.4,9.61432,1418.06175,14
39856,1747.56884,13.38061,66.8,46.0,58.4,8.3269,1170.222,6
39861,1766.28297,13.44464,66.8,46.0,58.4,7.74545,1311.57987,6
39866,1746.57825,13.390620000000002,66.8,46.0,58.4,7.1525300000000005,1006.73512,4
39871,1632.44697,12.57822,66.8,46.0,58.4,7.466310000000001,768.09331,4
39876,1744.97245,13.3626,66.8,46.0,58.4,7.2092,1054.96438,6
39881,1759.60467,13.39662,66.8,46.0,58.4,7.29943,955.54956,4
39886,1753.30146,13.36661,66.8,46.0,58.4,6.4624,959.92806,1
39891,1739.37468,13.3526,66.8,46.0,58.4,7.66586,1509.60325,0
39896,1758.89922,13.41063,66.8,46.0,58.4,8.36384,1493.32788,0
39901,1747.58371,13.384620000000002,66.8,47.0,58.4,9.98321,1961.088,8
39906,1751.5608100000004,13.43064,66.8,47.0,58.4,9.12237,1478.7168800000004,0
39911,1750.1349100000002,13.41663,66.8,47.0,58.4,9.48882,1965.7985,8
39916,1756.94836,13.41463,67.8,47.0,58.4,10.43981,1977.69288,2
39921,1744.8825,13.3546,67.8,47.0,58.4,8.56507,1668.94025,14
39926,1743.3216100000002,13.41863,67.8,47.0,58.4,7.7129699999999985,1349.00275,6
39931,1745.7079199999996,13.41663,67.8,47.0,58.4,8.780389999999999,1664.01288,14
39936,1760.18998,13.43664,67.8,47.0,58.4,9.89151,1848.59688,8
39941,1740.27518,13.42463,67.8,47.0,59.4,9.10974,1506.22975,14
39946,1740.4701,13.41663,67.8,47.0,59.4,9.98908,1652.6805,14
39951,1756.87343,13.44464,67.8,47.0,59.4,9.62026,1642.386,14
39956,1730.7603800000004,13.316579999999998,67.8,47.0,59.4,9.55989,1802.83188,14
39961,1770.01982,13.47066,67.8,47.0,59.4,8.92854,1451.58912,0
39966,1726.2882,13.17651,67.8,47.0,59.4,9.99446,1987.62862,8
39971,1750.10488,13.394620000000002,67.8,47.0,59.4,10.33845,1924.65425,2
39976,1776.8181100000004,13.59472,67.8,47.0,59.4,9.85797,1851.57312,8
39981,1751.77074,13.3466,68.8,47.0,60.4,8.7264,1681.1760000000002,14
39986,1749.0395,13.384620000000002,68.8,47.0,60.4,9.53324,1814.75375,8
39991,1766.01284,13.43464,68.8,47.0,60.4,10.98587,2060.7015,2
39996,1731.76585,13.21253,68.8,47.0,60.4,10.44621,2004.74725,2
40001,1746.96836,13.45865,68.8,47.0,60.4,9.699,1900.203,8
40006,1829.86933,13.91888,68.8,47.0,61.4,10.96713,2026.16675,2
40011,1734.58732,13.33459,68.8,47.0,61.4,9.78232,2056.42738,8
40016,1735.06753,13.36661,68.8,47.0,61.4,10.88503,2058.52488,2
40021,1744.4922399999996,13.422629999999998,68.8,47.0,61.4,8.85848,2060.96987,8
40026,1742.9465100000002,13.43864,68.8,47.0,62.4,10.40615,2048.18887,2
40031,1725.808,13.298570000000002,68.8,47.0,62.4,8.86009,1723.5955,14
40036,1753.3314899999998,13.37061,68.8,47.0,62.4,9.23955,2053.33525,8
40041,1789.34945,13.58071,68.8,47.0,62.4,9.36147,1874.44175,8
40046,1735.8479100000004,13.26656,69.8,47.0,62.4,9.91109,1991.48425,8
40051,1778.57406,13.63274,69.8,47.0,63.4,9.71513,2048.1995,8
40056,1735.14261,13.3446,69.8,47.0,63.4,10.45567,2061.41112,2
40061,1759.2746100000004,13.43264,69.8,47.0,63.4,10.68607,2059.62288,2
40066,1763.13144,13.57271,69.8,47.0,63.4,10.10168,2058.9570000000003,8
40071,1765.3674600000004,13.64875,69.8,47.0,63.4,10.27106,2053.37875,2
40076,1761.6606399999996,13.422629999999998,69.8,47.0,63.4,9.85976,1810.457,8
40081,1724.7725,13.30658,69.8,47.0,63.4,9.1073,1864.421,14
40086,1756.4679999999998,13.43864,69.8,48.0,63.4,8.34981,1475.44288,0
40091,1760.85038,13.47866,69.8,49.0,63.4,9.66304,1784.37975,14
40096,1739.50968,13.412629999999998,69.8,50.0,63.4,10.76158,1892.77,2
40101,1739.55473,13.32258,69.8,50.0,63.4,8.05215,2055.83088,8
40106,1760.12992,13.422629999999998,69.8,51.0,63.4,10.10539,1828.29462,8
40111,1750.19512,13.37261,69.8,51.0,63.4,9.30409,1365.11,0
40116,1760.6701899999996,13.41063,69.8,51.0,63.4,8.66408,1319.4389999999999,0
40121,1742.2262,13.39662,69.8,51.0,63.4,8.54008,1473.37388,0
40126,1736.41821,13.3586,68.8,51.0,63.4,8.38797,1291.4515,0
40131,1762.71115,13.48266,68.8,51.0,63.4,8.85497,1276.8265,0
40136,1755.31268,13.34259,68.8,51.0,63.4,8.044089999999999,1108.58075,6
40141,1559.36083,11.91589,67.8,51.0,63.4,7.57817,654.22288,4
40146,1227.60667,9.43266,66.8,51.0,62.4,4.12171,328.03847,5
40151,1524.8886,11.65976,65.8,51.0,62.4,5.48664,613.202,13
40156,1556.13422,11.97192,65.8,51.0,61.4,6.49686,678.31988,10
40161,1452.11764,11.10349,64.8,50.0,60.4,7.257810000000001,526.07931,10
40166,1525.20379,11.7418,64.8,50.0,60.4,7.00935,634.02406,10
40171,1449.46134,11.14751,63.8,50.0,59.4,7.1799800000000005,528.39931,10
40176,1628.3948,12.52619,63.8,49.0,58.4,6.5785300000000015,774.34975,1
40181,1554.34824,11.95591,63.8,49.0,58.4,6.75325,667.37562,10
40186,1385.85997,10.64926,63.8,49.0,57.4,5.54959,469.86631,13
40191,1136.60178,8.72631,62.8,49.0,57.4,4.62822,257.05152000000004,9
40196,1301.4882,10.00695,62.8,48.0,56.4,6.0274199999999984,390.80612,13
40201,1395.67479,10.64126,62.8,48.0,55.4,5.15923,469.90688,13
40206,1145.42609,8.79235,61.8,48.0,55.4,5.74383,260.28408,13
40211,1208.3672800000004,9.25858,60.8,47.0,54.4,6.63209,299.48681,10
40216,1347.9512,10.40714,60.8,47.0,53.4,5.26234,439.06112,13
40221,1099.77356,8.426160000000001,60.8,46.0,53.4,3.96936,186.64656,5
40226,1355.0648199999996,10.46517,59.8,46.0,52.4,5.15471,447.17288,13
40231,1289.25717,9.89689,59.8,45.0,52.4,5.60653,379.21194,13
40236,1177.93214,9.05648,59.8,45.0,51.4,5.42139,287.73541,9
40241,1298.95202,9.97293,59.8,45.0,51.4,5.577380000000002,386.23231,13
40246,1300.738,10.02095,59.8,44.0,51.4,4.79362,396.91134,9
40251,1144.3306,8.80035,58.8,44.0,50.4,5.302219999999998,262.48219,9
40256,1296.40067,9.99294,58.8,44.0,50.4,5.380730000000002,388.57334,13
40261,1101.21433,8.476189999999999,58.8,43.0,49.4,4.77035,235.77264,9
40266,1101.42441,8.42817,57.8,43.0,49.4,4.4630800000000015,189.29145,5
40271,1293.92455,9.9109,57.8,43.0,48.4,6.51696,369.95391,10
40276,1620.83115,12.47016,57.8,42.0,48.4,5.83396,755.29719,1
40281,1709.0896300000004,12.99843,58.8,42.0,48.4,8.32006,858.48325,4
40286,1587.42459,12.22404,58.8,42.0,48.4,6.59927,705.6958099999998,10
40291,1388.41117,10.59124,58.8,42.0,48.4,6.38424,463.67788,10
40296,1220.34311,9.36063,58.8,42.0,48.4,4.29429,319.8934700000001,9
40301,1124.01053,8.628260000000001,57.8,42.0,47.4,5.90733,248.75425,13
40306,1100.59898,8.420160000000001,57.8,41.0,47.4,4.5113400000000015,210.19997,9
40311,1106.43685,8.442169999999999,56.8,41.0,47.4,4.94612,223.15723,9
40316,1119.37325,8.60425,56.8,41.0,46.4,5.1084,248.42806,9
40321,1106.39181,8.42216,56.8,41.0,46.4,4.3094199999999985,205.34473,5
40326,1095.04619,8.426160000000001,55.8,40.0,46.4,5.5764,216.75414,9
40331,1095.69157,8.426160000000001,55.8,40.0,45.4,4.68661,175.50988,9
40336,1092.55498,8.41416,55.8,40.0,45.4,4.2752,127.05109,5
40341,1102.39991,8.43017,54.8,40.0,45.4,2.659,113.24009,3
40346,1109.09316,8.44017,54.8,39.0,45.4,3.5497400000000003,125.70644,5
40351,1095.75156,8.42817,54.8,39.0,44.4,4.0366800000000005,108.78111,5
40356,1108.14769,8.43017,53.8,39.0,44.4,3.90527,117.57564,5
40361,1106.57192,8.42416,53.8,39.0,44.4,4.04536,116.01522,5
40366,1101.37936,8.442169999999999,53.8,39.0,44.4,3.4518800000000005,98.95388,5
40371,1095.33134,8.44417,52.8,39.0,43.4,3.37321,97.73666,3
40376,1101.81459,8.42817,52.8,38.0,43.4,4.41106,95.64266,5
40381,1107.87755,8.43217,52.8,38.0,43.4,3.89439,156.1193,5
40386,1103.67551,8.436169999999999,52.8,38.0,43.4,4.17196,160.29581000000005,5
40391,1106.69197,8.420160000000001,52.8,38.0,43.4,4.17758,166.83466,5
40396,1094.7461,8.42216,51.8,38.0,42.4,3.83766,140.78098,5
40401,1101.03422,8.42416,51.8,38.0,42.4,4.69466,143.84944,9
40406,1099.15821,8.426160000000001,51.8,37.0,42.4,4.35056,149.98408999999995,5
40411,1107.33728,8.42817,51.8,37.0,42.4,3.4665800000000004,165.97377,5
40416,1098.69302,8.416160000000001,51.8,37.0,42.4,4.00867,190.11891,5
40421,1165.74616,8.97444,51.8,37.0,42.4,5.21887,280.57216,9
40426,1098.52799,8.42416,51.8,37.0,42.4,4.70569,187.824,9
40431,1107.72754,8.426160000000001,51.8,37.0,41.4,4.04915,210.88023,5
40436,1100.79404,8.44617,51.8,37.0,41.4,4.49355,230.43698,9
40441,1140.15852,8.65828,51.8,37.0,41.4,4.32413,250.81397,5
40446,1158.60266,8.94842,51.8,37.0,41.4,4.7767300000000015,276.72503,9
40451,1106.54196,8.41816,51.8,36.0,41.4,5.09117,224.60433,9
40456,1126.33664,8.66428,51.8,36.0,41.4,4.80262,251.5225,9
40461,1099.18824,8.426160000000001,51.8,36.0,41.4,3.77679,176.89813999999996,5
40466,1181.30884,8.98044,51.8,36.0,41.4,5.38778,280.90413,9
40471,1104.27577,8.512210000000001,51.8,36.0,41.4,4.5965,242.48347,9
40476,1108.97311,8.5022,51.8,36.0,41.4,4.81076,237.65144,9
40481,1101.5144300000004,8.42817,51.8,36.0,41.4,4.6435900000000006,200.09853,9
40486,1108.14769,8.43017,50.8,36.0,41.4,3.73182,137.06838,5
40491,1102.24983,8.43017,50.8,36.0,41.4,3.74405,96.81999,5
40496,1098.82809,8.43217,50.8,36.0,41.4,4.18146,106.10648,5
40501,1099.63849,8.43417,50.8,36.0,40.4,2.87662,59.74771,3
40506,1099.35334,8.42216,50.8,36.0,40.4,3.99201,132.42639,5
40511,1099.54847,8.42817,50.8,35.0,40.4,4.74661,227.01911,9
40516,1107.24726,8.43017,50.8,35.0,40.4,5.0298300000000005,217.53556,9
40521,1157.19199,8.82036,50.8,35.0,40.4,4.84367,264.8235,9
40526,1184.02521,9.00645,50.8,35.0,40.4,4.98773,283.68984,9
40531,1243.76975,9.57073,50.8,35.0,40.4,6.15257,340.22719,13
40536,1194.30529,9.12851,50.8,35.0,40.4,5.1218,294.84212,9
40541,1097.7025,8.44617,50.8,35.0,40.4,4.84123,207.86867,9
40546,1100.01374,8.44017,50.8,35.0,40.4,4.68581,230.50923,9
40551,1107.03719,8.42416,50.8,35.0,40.4,4.11646,175.44811,5
40556,1107.14222,8.42416,50.8,35.0,40.4,3.8124,93.20102,5
40561,1108.52293,8.42817,50.8,35.0,40.4,2.82416,45.12545,3
40566,1099.7436,8.436169999999999,50.8,35.0,40.4,3.08311,87.69178000000002,3
40571,1094.86608,8.42216,50.8,35.0,40.4,3.04452,92.96098,3
40576,1098.57297,8.42817,49.8,35.0,40.4,3.5676300000000003,87.05091,5
40594,1111.13419,8.47219,48.8,35.0,40.4,3.33694,225.0552,5
40599,1099.68347,8.420160000000001,49.8,35.0,40.4,2.74705,74.146,3
40604,1099.81861,8.44818,49.8,35.0,40.4,4.45076,149.30267,5
40609,1095.93168,8.426160000000001,49.8,35.0,40.4,3.92572,117.87341,5
40614,1102.23481,8.43017,50.8,35.0,41.4,3.51871,63.80425,5
40619,1095.52647,8.43217,50.8,36.0,42.4,2.9906,25.68848,3
40624,1102.03968,8.42817,50.8,36.0,42.4,4.20678,138.46733999999998,5
40629,1094.92621,8.436169999999999,50.8,37.0,43.4,3.62408,129.97636,5
40634,1101.27432,8.43217,51.8,37.0,43.4,3.75406,76.70503000000002,5
40639,1100.95921,8.43417,51.8,38.0,44.4,2.44142,69.07252,3
40656,1095.61657,8.426160000000001,51.8,39.0,45.4,2.43794,58.00717,3
40661,1106.45187,8.44017,51.8,39.0,45.4,2.61571,19.01136,3
40666,1095.10625,8.39815,51.8,39.0,45.4,1.88688,0.02077,3
40672,1074.66613,8.16003,51.8,39.0,45.4,2.47686,0.39851,3
40677,1094.43092,8.43017,51.8,39.0,45.4,3.95568,81.58023,5
40683,1098.7681,8.43017,51.8,39.0,45.4,3.49301,48.42314,5
40688,1095.24132,8.43817,51.8,39.0,45.4,3.47327,71.24639,5
40693,1099.38337,8.42817,52.8,39.0,45.4,4.08528,60.04313000000001,5
41159,1276.63603,9.81485,51.8,38.0,40.4,4.98118,367.73706,9
41222,1175.9511699999996,9.04647,57.8,44.0,47.4,4.59558,287.11031,9
41227,1140.7288199999996,8.67029,57.8,44.0,47.4,6.42132,250.738,13
41232,1105.6114300000004,8.41216,57.8,44.0,47.4,3.89714,123.31389,5
41237,1103.12022,8.44017,56.8,44.0,48.4,4.96875,230.41508,9
41242,1107.83258,8.45618,56.8,44.0,48.4,3.72212,206.84808,5
41247,1101.54446,8.420160000000001,56.8,44.0,48.4,3.98315,155.43591999999995,5
41252,1114.39076,8.556230000000001,56.8,44.0,48.4,4.61479,244.40355,9
41257,1287.42643,9.86287,56.8,44.0,48.4,5.45982,373.32531,13
41262,1106.3768699999996,8.43017,56.8,44.0,48.4,4.22681,175.83067,5
41267,1102.54992,8.426160000000001,56.8,44.0,48.4,3.07729,130.56745,3
41272,1099.60846,8.45018,55.8,44.0,48.4,3.49302,184.46694,5
41277,1259.66254,9.58874,55.8,44.0,48.4,6.98643,342.30541,10
41282,1109.72353,8.44617,55.8,44.0,48.4,4.90236,230.12316,9
41287,1164.95077,8.98444,55.8,44.0,48.4,5.07521,283.4435,9
41292,1107.86254,8.42216,55.8,44.0,48.4,4.0506199999999986,209.58264,5
41297,1167.50204,8.9064,55.8,44.0,48.4,5.14918,273.11197000000004,9
41302,1151.45909,8.76633,55.8,44.0,48.4,5.810969999999998,263.44472,13
41307,1262.66407,9.65677,55.8,44.0,48.4,5.93756,348.03403,13
41312,1371.10763,10.5132,55.8,44.0,48.4,5.23816,455.99112,13
41317,1385.5447800000004,10.65727,55.8,44.0,48.4,5.41436,470.59747,13
41322,1465.30923,11.25356,55.8,44.0,48.4,6.41228,550.10556,10
41327,1748.12398,13.27856,56.8,45.0,49.4,8.1576,906.72212,4
41332,1644.18263,12.59623,57.8,45.0,49.4,7.1287699999999985,773.81962,4
41337,1763.73163,13.45265,58.8,47.0,49.4,8.09296,972.04012,4
41342,1742.5712600000004,13.40262,58.8,50.0,50.4,7.56352,1034.30906,6
41347,1748.21393,13.39262,59.8,53.0,50.4,8.59855,1201.5545,0
41352,1752.161,13.43664,60.8,56.0,50.4,7.7078,1185.94625,6
41357,1744.91253,13.43464,60.8,58.0,51.4,8.476469999999999,1161.51788,6
41362,1755.5226,13.47066,61.8,60.0,51.4,8.52735,1319.01575,0
41367,1747.31372,13.40262,61.8,62.0,51.4,7.59903,1036.08875,6
41372,1758.0289,13.39862,62.8,63.0,51.4,8.28076,1241.2005,6
41377,1754.72736,13.3526,62.8,65.0,52.4,9.14757,1498.73012,14
41382,1750.84035,13.44464,62.8,66.0,52.4,8.533539999999999,1270.6015,0
41387,1753.75178,13.43864,63.8,67.0,52.4,9.28028,1775.00788,14
41392,1734.67727,13.3466,63.8,67.0,53.4,9.24166,1606.27438,14
41397,1754.96732,13.422629999999998,63.8,68.0,53.4,8.99709,1246.91912,0
41402,1750.84035,13.43064,64.8,68.0,53.4,9.50922,1406.98925,0
41407,1749.77483,13.45665,64.8,69.0,54.4,8.15156,1353.66275,0
41412,1745.3477,13.42063,64.8,69.0,54.4,8.028189999999999,1117.3215,6
41417,1749.87979,13.41463,64.8,69.0,54.4,8.62077,1459.8010000000002,0
41422,1742.1961600000004,13.43264,64.8,70.0,54.4,9.42361,1484.05625,14
41427,1741.77587,13.384620000000002,65.8,70.0,55.4,9.58502,1806.74512,8
41432,1745.3176600000004,13.40863,65.8,70.0,55.4,8.50913,1334.29112,0
41437,1763.4616399999998,13.43464,65.8,70.0,55.4,7.0491100000000015,1384.71288,6
41442,1751.98096,13.39862,65.8,71.0,55.4,8.77327,1232.629,0
41447,1761.64577,13.412629999999998,65.8,71.0,55.4,7.3167,1266.494,6
41452,1753.64682,13.41863,65.8,71.0,56.4,8.42863,1196.928,6
41457,1741.38576,13.36661,65.8,71.0,56.4,8.4388,1554.5315,0
41462,1760.0399699999996,13.39262,65.8,71.0,56.4,8.68787,1309.98038,0
41467,1749.90982,13.39862,65.8,71.0,56.4,7.52415,1124.14162,6
41472,1742.9615199999996,13.38862,65.8,71.0,56.4,9.03025,1503.50275,14
41477,1741.01051,13.40262,66.8,72.0,56.4,9.22497,1428.74312,0
41482,1748.10911,13.42864,66.8,72.0,56.4,9.16881,1757.42138,14
41487,1744.89737,13.39262,66.8,72.0,56.4,8.33489,1169.373,6
41492,1746.14294,13.390620000000002,66.8,72.0,56.4,7.607760000000002,1054.0875,6
41497,1741.07058,13.41063,66.8,72.0,56.4,7.56821,1197.7395,6
41502,1748.16903,13.43464,66.8,72.0,56.4,8.50637,1173.10175,6
41507,1754.81731,13.41663,66.8,72.0,56.4,8.00351,1095.84925,6
41512,1721.44078,13.1545,66.8,72.0,56.4,6.92737,882.2933800000002,1
41517,1745.5576199999996,13.37861,66.8,72.0,56.4,7.73655,935.07144,4
41522,1753.52669,13.44264,66.8,72.0,56.4,8.14306,1369.36575,0
41527,1764.49713,13.43064,66.8,72.0,56.4,9.74483,1685.9029999999998,14
