,Generator_speed,Rotor_speed,Gearbox_oil_temperature,Generator_bearing_temperature_drive,Generator_bearing_temperature_nondrive,wind_speed,active_power,category,distance
37097,1742.0309899999993,13.33059,67.8,47.0,59.4,9.78827,2057.55388,8,0.5363018809560021
37102,1755.0423899999996,13.44264,67.8,47.0,59.4,9.28061,1672.47625,7,0.5757906103919518
37107,1752.98642,13.412629999999998,67.8,47.0,59.4,9.09073,1935.94988,8,1.5857409250503405
37112,1762.8613100000002,13.46265,67.8,47.0,59.4,9.76418,1885.49512,8,0.7470809696504006
37117,1747.8539899999996,13.412629999999998,67.8,47.0,59.4,9.3842,1754.13262,7,1.058094311002863
37122,1747.11852,13.40462,68.8,47.0,60.4,8.97991,1617.78712,7,0.08551863328634249
37127,1753.8117,13.44464,68.8,47.0,60.4,10.10302,1687.932,8,2.227611731802568
37132,1749.20452,13.422629999999998,68.8,47.0,60.4,8.46447,1460.03188,1,1.2675997203494045
37137,1764.78229,13.412629999999998,68.8,47.0,60.4,9.15632,1657.9825,7,0.36797883654055563
37142,1750.05998,13.42063,68.8,47.0,60.4,10.14233,2006.92675,8,0.6251771932663129
37147,1748.67927,13.43864,68.8,47.0,60.4,9.0507,1841.13975,7,1.3858257201668651
37152,1763.1913600000007,13.45665,68.8,47.0,61.4,10.26742,1724.854,8,2.0827589922405503
37157,1763.1014100000002,13.39262,68.8,47.0,61.4,9.08367,1344.42112,1,1.5443667947729292
37162,1754.65228,13.43264,68.8,47.0,61.4,8.45267,1277.251,1,0.3642207063463073
37167,1757.41355,13.42463,68.8,47.0,61.4,9.02133,1575.50688,7,0.20333118911847164
37172,1752.1009399999996,13.42063,68.8,47.0,61.4,7.65026,1275.52588,1,1.0522774500720218
37177,1744.8374600000002,13.3526,68.8,47.0,61.4,8.080210000000001,1397.51062,1,0.8712499498219469
37182,1750.76542,13.43664,68.8,47.0,61.4,7.8872300000000015,1164.0263699999996,1,0.9002937870119091
37187,1751.1104899999998,13.41663,68.8,47.0,61.4,8.81621,1170.38388,1,1.1619557799427223
37192,1749.90982,13.44264,68.8,47.0,61.4,7.57562,1232.17738,1,1.2007294724078375
37197,1749.42961,13.43464,68.8,47.0,61.4,7.536569999999998,1158.33762,1,1.420330167102358
37202,1747.0586,13.38262,67.8,47.0,61.4,7.302460000000001,1033.10256,4,0.845155711186785
37207,1765.59255,13.43664,67.8,47.0,61.4,8.558069999999999,1570.38262,7,0.8131772020789653
37212,1758.61407,13.43864,67.8,47.0,61.4,8.59022,1262.6865,1,0.5995673503072938
37217,1754.5772,13.44064,67.8,46.0,60.4,8.37936,1294.39288,1,0.2885816852958226
37222,1740.54532,13.33259,67.8,46.0,60.4,8.93373,1399.31888,7,1.2654125340200941
37227,1754.3070699999996,13.43264,67.8,46.0,60.4,8.43195,1355.293,1,0.6420207756920583
37232,1758.1790600000004,13.38262,67.8,46.0,60.4,8.07358,1115.15862,1,0.9924673413317402
37237,1757.08335,13.44464,67.8,46.0,60.4,8.336789999999999,996.98662,4,1.4817464757325025
37242,1757.53368,13.39662,67.8,46.0,59.4,7.2758,1119.889,4,1.3586478091816332
37247,1740.7403800000004,13.400620000000002,66.8,46.0,59.4,8.10558,1199.19138,1,0.48858226682460604
37252,1752.37122,13.42864,66.8,45.0,59.4,7.87928,1126.2548800000004,1,1.0886716864293358
37257,1763.6416800000004,13.422629999999998,66.8,45.0,59.4,8.53501,1291.6055,1,0.5265535637913901
37262,1747.31372,13.44865,66.8,45.0,58.4,9.1274,1372.23312,7,1.4298942551016405
37267,1745.5576199999996,13.46065,66.8,45.0,58.4,7.928539999999999,1242.6765,1,0.5812380841546987
37272,1762.14085,13.45065,66.8,45.0,58.4,9.3802,1493.7748800000004,7,0.9179205546761648
37277,1741.5658,13.3546,66.8,45.0,58.4,7.58667,1353.22775,1,1.282853430021695
37282,1765.7577199999996,13.5567,66.8,45.0,58.4,9.80641,2062.382,8,0.5640940995168117
37287,1762.33605,13.43664,66.8,45.0,58.4,9.65976,1934.27025,8,0.5333402793000719
37292,1765.90773,13.47066,66.8,44.0,58.4,9.09826,1920.194,8,1.600990449827027
37297,1747.34375,13.43064,66.8,44.0,58.4,7.98325,1738.80538,7,1.9085359153423629
37302,1724.05219,13.22654,66.8,44.0,58.4,9.48733,2053.53675,8,0.8841408611121523
37307,1744.94242,13.40462,67.8,44.0,58.4,9.23256,1989.30462,8,1.2544119296982155
37312,1759.15449,13.52469,67.8,44.0,58.4,9.94268,2050.53237,8,0.5117331583506095
37317,1749.2195399999996,13.38862,67.8,44.0,58.4,8.25929,1802.77788,7,1.7251891956569936
37322,1742.7064,13.3566,67.8,44.0,58.4,11.3988,2060.05487,2,0.37821637372299416
37327,1731.87095,13.1605,67.8,44.0,58.4,10.88448,2059.166,2,1.0639108289405452
37332,1751.0205399999998,13.298570000000002,67.8,44.0,58.4,8.537410000000001,1674.846,7,0.9024463396512024
37337,1728.3742100000004,13.30858,67.8,44.0,59.4,10.32902,2053.9325,8,1.105251490771197
37342,1746.6232899999998,13.41663,67.8,44.0,59.4,8.5626,1753.8285,7,1.1572828064042797
37347,1755.31268,13.44665,67.8,44.0,59.4,10.06678,2030.89862,8,0.5586025273678669
37352,1761.75073,13.45465,67.8,44.0,59.4,9.798,1838.02925,8,1.0777541275637066
37357,1747.88388,13.3506,68.8,45.0,60.4,10.19431,2055.78213,8,0.8758948399222256
37362,1725.68787,13.21253,68.8,45.0,60.4,10.14055,2057.5285,8,0.7974406373485846
37367,1766.67323,13.50067,68.8,45.0,60.4,9.09124,2036.379,8,1.5865601823664164
37372,1737.79892,13.31458,68.8,45.0,61.4,9.60471,2059.93125,8,0.731750616272632
37377,1746.08302,13.406629999999998,68.8,45.0,61.4,9.8335,2060.58012,8,0.5457430948978035
37382,1768.32408,13.44865,68.8,45.0,61.4,11.00505,2061.61312,2,0.8912938183598393
37387,1726.87352,13.30858,68.8,45.0,61.4,11.01288,2057.82838,2,0.8728485521268782
37392,1735.0226300000004,13.37061,68.8,45.0,61.4,9.90076,2057.6620000000003,8,0.5357226189453773
37397,1754.78727,13.44064,68.8,46.0,62.4,10.12123,2063.74188,8,0.7995105501611887
37402,1750.54019,13.42864,68.8,46.0,62.4,9.91796,2058.8195,8,0.552259597766354
37407,1733.4166899999998,13.33059,68.8,46.0,62.4,9.76736,2059.25587,8,0.559149064797943
37412,1740.65028,13.32058,68.8,46.0,62.4,11.01925,2059.6645,2,0.8670165767928211
37417,1715.0928199999996,13.21253,68.8,46.0,63.4,10.70434,2054.61362,2,1.3278783674020838
37422,1781.6056199999996,13.53669,68.8,46.0,63.4,10.85039,2060.19425,2,1.1160652125241075
37427,1755.31268,13.32058,68.8,46.0,63.4,10.6136,2056.45962,8,1.6514673237790478
37432,1734.1370000000002,13.3506,68.8,46.0,63.4,8.527519999999999,1665.6816199999996,7,0.8955019589709861
37437,1746.23303,13.43264,68.8,46.0,63.4,9.70877,2053.10625,8,0.5653587116220792
37442,1754.7722600000004,13.43664,68.8,46.0,63.4,8.80278,1823.361,7,1.3304061409633647
37447,1724.06706,13.17251,68.8,46.0,63.4,9.56312,1916.881,8,0.7644446804337489
37452,1754.87737,13.50668,68.8,46.0,63.4,9.4696,1704.2285,7,0.9424537467210607
37457,1748.67927,13.38262,68.8,46.0,63.4,8.74581,1520.0103800000004,7,0.7077996887287105
37462,1751.81593,13.41663,68.8,46.0,63.4,8.31382,1493.868,1,1.4256299112911595
37467,1746.54822,13.44665,68.8,46.0,63.4,8.40591,1799.23388,7,1.5352887398326773
37472,1750.02995,13.43664,68.8,46.0,63.4,7.746189999999999,1521.14038,1,1.81958103572656
37477,1761.5706899999998,13.412629999999998,68.8,46.0,63.4,7.853269999999998,1600.36712,7,1.9641900705560364
37482,1760.2650600000004,13.45865,68.8,46.0,63.4,8.85947,1645.39262,7,0.34657372062006075
37487,1758.2840199999996,13.38061,68.8,46.0,63.4,9.78521,1856.89362,8,0.9443116266903958
37492,1754.21712,13.40262,68.8,46.0,63.4,8.25796,1170.354,1,0.5991492404900441
37497,1750.93045,13.43464,68.8,46.0,62.4,7.16648,1180.4460000000001,4,1.7827419684033947
37502,1743.8768899999998,13.43464,67.8,46.0,62.4,7.37419,1487.5735,1,2.0654967576048224
37507,1749.2796,13.40262,67.8,46.0,62.4,8.958910000000003,1608.94962,7,0.1051071826217952
37512,1740.68032,13.41663,67.8,45.0,62.4,8.70289,1715.84975,7,0.8311942869043887
37517,1750.94546,13.44665,67.8,45.0,61.4,9.05303,1563.68588,7,0.2791179312106115
37522,1759.4396399999996,13.39662,67.8,45.0,61.4,9.15311,1525.92012,7,0.5466469592872248
37527,1735.06753,13.3546,67.8,45.0,61.4,9.12858,1641.33725,7,0.2620212766445066
37532,1758.4640600000002,13.36461,67.8,45.0,61.4,7.4672800000000015,1307.06312,1,1.3952996882665296
37537,1741.95591,13.37461,67.8,45.0,60.4,9.23609,1225.61962,1,1.7512913036690994
37542,1753.84187,13.43064,67.8,44.0,60.4,8.44672,1666.8185,7,1.0249206719712267
37547,1759.1394699999996,13.45865,67.8,44.0,60.4,9.2684,1601.99462,7,0.4175689477454058
37552,1742.34617,13.40863,67.8,44.0,60.4,8.478439999999999,1269.67137,1,0.4035062481878387
37557,1765.6077100000002,13.5487,67.8,44.0,59.4,9.73448,1590.06275,7,1.20416513171148
37562,1751.5608100000004,13.43464,67.8,44.0,59.4,7.586019999999999,1328.83313,1,1.2272632914724009
37567,1751.7859,13.44865,67.8,44.0,59.4,9.20184,1703.23675,7,0.6371928830313196
37572,1750.15007,13.406629999999998,67.8,44.0,59.4,8.51886,1773.9568800000004,7,1.2962594043134135
37577,1761.64577,13.47666,67.8,44.0,59.4,8.41188,1632.1075,7,1.033377962665888
37582,1749.5946399999998,13.3606,67.8,44.0,59.4,8.51706,1165.68962,1,0.7848902402500256
37587,1763.26644,13.43264,67.8,43.0,59.4,9.97324,1827.91588,8,1.175918484767799
37592,1754.45708,13.38061,67.8,43.0,58.4,8.20909,1416.37075,1,0.9397735577385945
37597,1735.68288,13.38262,66.8,43.0,58.4,8.42137,1581.59612,7,1.022278036816688
37602,1754.5471699999996,13.47266,66.8,43.0,58.4,8.6599,1072.80025,1,1.4070865969745374
37607,1719.565,13.13249,66.8,43.0,58.4,6.17496,896.20112,9,1.6890564993366426
37612,1748.9193699999996,13.41463,65.8,43.0,58.4,8.54193,1169.6695,1,0.7927537379311292
37617,1757.1584300000004,13.48066,65.8,43.0,58.4,8.81568,1116.22025,1,1.3666208208454629
37622,1660.99094,12.69427,65.8,43.0,57.4,7.12555,806.6569999999999,4,1.015362731325518
37627,1745.16765,13.45465,65.8,42.0,57.4,8.150910000000001,1426.72125,1,1.0164520153096852
37632,1752.2661100000007,13.39662,65.8,42.0,57.4,9.02695,1397.1365,7,1.2698842605940113
37637,1763.35653,13.49067,65.8,42.0,56.4,9.02517,1322.16825,1,1.4065629217231461
37642,1751.23047,13.38061,65.8,42.0,56.4,7.68716,1292.5911199999996,1,0.9995207174833922
37647,1735.7129100000002,13.390620000000002,65.8,42.0,56.4,8.491010000000001,1079.27825,1,1.2425553446413542
37652,1739.13458,13.38262,64.8,42.0,55.4,7.992210000000001,1195.63675,1,0.6304674017484603
37657,1719.95511,13.26856,64.8,42.0,55.4,7.6797,909.1,4,0.24081515244590532
37662,1743.3966899999998,13.36461,64.8,41.0,55.4,6.54981,932.85775,9,1.7715715382001562
37667,1680.89087,12.86836,64.8,41.0,55.4,7.62892,823.8205,4,0.6033946962450865
37672,1618.21974,12.41614,63.8,41.0,54.4,6.827839999999999,739.58312,9,0.7176668225497903
37677,1423.25835,10.86937,63.8,41.0,54.4,5.02105,503.93991,3,1.3289752348068737
37682,1612.7120699999996,12.39213,62.8,41.0,53.4,5.97882,739.8306200000002,9,1.1807880252398564
37687,1619.10537,12.46416,62.8,41.0,53.4,7.39421,747.72562,4,1.096223761060326
37692,1608.55493,12.40213,62.8,40.0,53.4,6.02343,736.9746200000002,9,1.1019159899134638
37697,1757.02344,13.37861,62.8,40.0,52.4,7.45252,1441.17038,1,1.7737742318432974
37702,1750.78029,13.45065,62.8,40.0,52.4,8.62003,1134.3846199999996,1,1.0500533026752952
37707,1737.48374,13.37461,62.8,40.0,52.4,8.6174,1808.17312,7,1.3682423569617674
37712,1753.5565800000004,13.40863,63.8,40.0,52.4,7.328130000000002,1376.50062,1,1.756543403818917
37717,1748.139,13.38662,63.8,40.0,51.4,8.02464,1159.69325,1,0.7731693071315235
37722,1776.30787,13.49267,63.8,40.0,51.4,7.87317,1346.99838,1,0.8299939762392903
37727,1751.63574,13.38061,63.8,40.0,51.4,7.3751,1110.42975,4,1.2498187064871795
37732,1746.203,13.298570000000002,63.8,40.0,51.4,7.54205,1168.12975,1,1.3837278689002224
37737,1737.09362,13.37061,63.8,40.0,51.4,8.52581,1237.76012,1,0.517679312259695
37742,1755.1924,13.36461,63.8,40.0,51.4,8.072289999999999,1213.69138,1,0.45151658262767075
37747,1755.26748,13.514679999999998,64.8,40.0,51.4,8.445030000000001,1598.30362,7,0.9711057086197369
37752,1742.67637,13.42864,64.8,40.0,51.4,8.13894,1301.88225,1,0.2943711295015937
37757,1753.5417100000002,13.3506,64.8,40.0,51.4,8.6215,1638.71988,7,0.6944917025647427
37762,1729.71002,13.33059,64.8,40.0,52.4,9.13491,2057.52488,8,1.544934729030134
37767,1717.13378,13.18852,65.8,40.0,52.4,8.96735,2053.4375,8,1.8627566927805925
37772,1734.34722,13.3526,65.8,40.0,52.4,8.76563,1863.22912,7,1.5767713904037877
37777,1724.60733,13.21653,65.8,40.0,52.4,8.17051,1809.96162,7,1.8660025895190397
37782,1758.1790600000004,13.44865,65.8,40.0,53.4,8.36427,1710.29975,7,1.2582337393525178
37787,1764.7672699999996,13.53069,65.8,40.0,53.4,9.73918,1880.21675,8,0.7970051359594236
37792,1757.33847,13.43264,66.8,40.0,53.4,9.19511,2038.31025,8,1.3847564877142962
37797,1759.78485,13.54469,66.8,41.0,54.4,8.256839999999999,2051.53275,8,3.283907477139593
37802,1756.79835,13.36861,66.8,41.0,54.4,10.32486,1896.26662,8,1.1748375187792626
37807,1742.72127,13.27256,66.8,41.0,55.4,9.74311,2060.46675,8,0.5835774569392196
37812,1743.62177,13.37261,66.8,41.0,55.4,8.491530000000001,1410.19925,1,0.9944694151097009
37817,1755.4026199999996,13.3506,66.8,41.0,56.4,8.88151,1868.66488,7,1.567271214336997
37822,1758.11899,13.45265,67.8,42.0,56.4,9.44398,2061.3160000000003,8,0.9892478790542989
37827,1743.62177,13.32459,67.8,42.0,56.4,7.54892,1972.97712,7,3.2937079470662853
37832,1767.01845,13.422629999999998,67.8,42.0,57.4,10.77433,2064.05275,2,1.2348976243688725
37837,1747.4337,13.394620000000002,67.8,42.0,57.4,11.51709,2062.43613,2,0.3184510433715905
37842,1730.9555899999998,13.20653,67.8,42.0,58.4,10.65658,2059.55875,8,1.7419852598210412
37847,1765.72769,13.45265,67.8,43.0,58.4,11.08537,2062.6558800000007,2,0.7785786937698738
37852,1739.68987,13.26856,67.8,43.0,58.4,9.57178,2057.1205,8,0.7646822117640593
37857,1771.8056600000002,13.60472,67.8,43.0,59.4,10.52254,2063.5295,8,1.4944751640531924
37862,1750.64515,13.40262,68.8,44.0,59.4,10.64741,953.5405,6,0.4473817362041008
37867,1683.4270600000002,12.9504,67.8,44.0,59.4,9.55863,824.15275,6,1.0217216491296606
37872,1664.17251,12.7443,67.8,44.0,60.4,10.83078,823.96694,6,0.05628595177670349
37877,1713.05157,13.11048,67.8,45.0,60.4,9.84181,867.8820599999998,6,0.8078746602033912
37882,1723.78205,13.298570000000002,66.8,45.0,60.4,10.6307,866.12556,6,0.22301455840581602
37887,1727.47386,13.1525,66.8,45.0,60.4,10.54075,868.75906,6,0.280323255996449
37892,1671.27096,12.83635,66.8,45.0,60.4,11.31444,822.9794400000002,6,0.4246528877867545
37897,1670.35559,12.77631,65.8,45.0,60.4,8.20461,823.58281,4,1.301235769552381
37902,1717.20871,13.23054,65.8,45.0,59.4,10.03106,866.6203800000002,6,0.6561755423572181
37907,1710.0652100000002,13.08247,65.8,45.0,59.4,8.40105,872.10419,4,1.5340480853791005
37912,1677.37897,12.85635,65.8,45.0,58.4,7.46472,841.8481199999999,4,0.4937464837802519
37917,1658.34965,12.63024,64.8,45.0,58.4,11.43025,826.0129400000002,6,0.5201881356591463
37922,1699.66507,13.03044,64.8,45.0,58.4,9.54345,837.12994,6,1.0367445615635622
37927,1709.37478,13.03444,64.8,45.0,57.4,11.17227,825.47606,6,0.3100897230684939
37932,1677.37897,12.81834,64.8,45.0,57.4,8.72846,824.29738,4,2.1651226625025415
37937,1671.0009699999996,12.86036,64.8,45.0,56.4,8.93459,827.4608099999998,4,2.512674259667482
37942,1687.52399,12.86036,64.8,45.0,56.4,10.52576,822.12356,6,0.23042129717218077
37947,1661.69624,12.79232,64.8,44.0,56.4,8.20785,830.59644,4,1.2871654952244629
37952,1696.09324,12.9564,64.8,44.0,55.4,10.18165,826.03856,6,0.5117740769396782
37957,1683.24701,12.91038,63.8,44.0,55.4,8.9295,834.27938,4,2.4946600454459826
37962,1696.8137,13.03244,63.8,44.0,55.4,10.27639,836.59775,6,0.43959882515015763
37967,1705.2328,13.10448,63.8,44.0,55.4,10.30778,828.4485599999998,6,0.40999105924456564
37972,1654.19266,12.7523,63.8,44.0,54.4,8.985380000000003,827.7945,4,2.599608480916613
37977,1693.55706,13.00643,63.8,44.0,54.4,9.57228,831.9875,6,1.0119397186722237
37982,1679.6301399999998,12.97041,63.8,43.0,54.4,10.31136,823.6465,6,0.4051271138708323
37987,1681.2809899999993,12.87636,63.8,43.0,54.4,10.25087,840.6355,6,0.4625521627822485
37992,1667.71415,12.85435,63.8,43.0,54.4,10.45312,825.59325,6,0.29093013536129797
37997,1687.97431,12.9464,63.8,43.0,54.4,10.13242,827.595,6,0.5524716255648653
38002,1664.75782,12.71829,63.8,43.0,53.4,8.25202,824.6355,4,1.3735798882772527
38007,1673.26702,12.85235,63.8,43.0,53.4,10.41152,832.49488,6,0.3285873928937358
38012,1691.35108,12.84435,63.8,43.0,53.4,9.77361,850.00638,6,0.8532933912425132
38017,1668.10441,12.79632,63.8,43.0,53.4,9.25057,826.16375,6,1.274788875087721
38022,1684.32741,12.77832,63.8,43.0,53.4,10.31135,829.36819,6,0.40752337736162947
38027,1683.27704,12.87636,63.8,43.0,53.4,11.36274,824.52006,6,0.4645860960099653
38032,1689.73012,13.00043,63.8,43.0,53.4,11.32919,827.43431,6,0.43830921322773636
38037,1683.41204,12.83434,63.8,43.0,53.4,8.428469999999999,837.29669,4,1.6348075659046781
38042,1669.83034,12.79432,63.8,43.0,53.4,9.87461,825.9376900000002,6,0.7629470235301375
38047,1694.17226,12.91238,63.8,43.0,53.4,8.95608,847.28319,4,2.525099009790194
38052,1684.9727899999998,12.95841,63.8,43.0,53.4,8.80561,848.95775,4,2.262184957077848
38057,1687.2989,12.98842,63.8,43.0,53.4,7.7667899999999985,848.0841199999999,4,0.582317097889492
38062,1679.36001,12.89437,63.8,43.0,53.4,9.15803,860.09631,4,2.8654115116825136
38067,1682.6617,12.92039,63.8,43.0,53.4,8.60036,856.84175,4,1.897444152792406
38072,1685.5581100000004,12.85635,63.8,43.0,53.4,10.98938,819.8618799999998,6,0.15966423212216016
38077,1675.87828,12.89037,63.8,43.0,53.4,10.04916,823.17962,6,0.6193553457228406
38082,1669.57522,12.87236,63.8,43.0,53.4,5.97601,838.41338,9,1.5747276458231911
38087,1691.6811300000004,12.96241,63.8,43.0,53.4,12.58938,830.74006,6,1.4710155294335159
38092,1686.62363,12.84235,63.8,43.0,53.4,9.86567,836.7348099999998,6,0.7732210426769215
38097,1693.96219,13.03044,63.8,43.0,53.4,10.25904,839.25225,6,0.4551359486748111
38102,1751.14052,13.412629999999998,63.8,43.0,53.4,10.90969,907.18119,6,0.3071099096693873
38107,1733.61189,13.24655,63.8,43.0,53.4,9.14176,898.1586199999998,1,2.7819646412655494
38112,1725.17763,13.28056,63.8,43.0,53.4,9.52077,899.56781,6,1.0860372812967343
38117,1708.11434,13.1445,63.8,43.0,53.4,9.77203,885.52762,6,0.8760041338305451
38122,1703.31197,13.07646,63.8,43.0,53.4,9.85854,888.352,6,0.810051407180183
38127,1705.86317,13.07446,63.8,43.0,53.4,10.06516,890.97681,6,0.652640010305929
38132,1717.82406,13.1585,63.8,43.0,53.4,9.94494,897.01025,6,0.751040226839951
38137,1711.11572,13.19052,63.8,43.0,53.4,9.39819,883.82775,6,1.1741092888964177
38142,1746.81835,13.3586,63.8,43.0,53.4,10.45271,933.25744,6,0.4676163593213284
38147,1761.99084,13.47466,63.8,43.0,53.4,10.30408,941.86388,6,0.5680202245159724
38152,1730.44535,13.26656,63.8,44.0,53.4,9.07737,930.05262,1,2.5538282646780206
38157,1754.2319899999998,13.46265,63.8,44.0,53.4,8.8333,931.33731,4,2.2719621598757294
38162,1741.16052,13.394620000000002,63.8,44.0,54.4,9.8413,934.095,6,0.8717882749678977
38167,1753.60177,13.486670000000002,63.8,44.0,54.4,11.05483,949.31538,6,0.466237675174419
38172,1749.54974,13.38862,64.8,44.0,54.4,9.9733,934.53,6,0.7757411040383742
38177,1734.63237,13.38862,64.8,44.0,54.4,10.3959,931.49588,6,0.4937110608890202
38182,1760.08487,13.52469,64.8,44.0,54.4,9.3946,935.21744,6,1.2147575774602537
38187,1733.4166899999998,13.27256,64.8,44.0,54.4,8.56171,930.26094,4,1.7930731654884684
38192,1755.89785,13.36461,64.8,45.0,54.4,10.20654,941.81462,6,0.6279711098732225
38197,1743.60676,13.3506,64.8,45.0,55.4,10.62396,948.64062,6,0.4396449096705765
38202,1715.99303,13.16851,64.8,45.0,55.4,8.03546,940.1745,4,0.8750015595627165
38207,1767.70873,13.5487,64.8,45.0,55.4,9.39741,934.32781,6,1.2117594983498714
38212,1735.5629,13.3566,64.8,45.0,55.4,11.55251,930.20806,6,0.7153567831829462
38217,1741.4757100000004,13.3626,64.8,45.0,55.4,9.26552,934.18475,1,2.73567628716774
38222,1738.95454,13.38262,64.8,45.0,55.4,10.41788,942.23894,6,0.5059241615025899
38227,1758.7343399999993,13.41663,64.8,45.0,55.4,10.44625,918.04106,6,0.4368063092578247
38233,1718.28925,13.18051,64.8,46.0,55.4,10.73747,912.02338,6,0.31230514242951224
38238,1737.34874,13.204529999999998,64.8,46.0,55.4,8.77307,926.66438,4,2.1648053077085643
38243,1763.6567,13.49067,64.8,46.0,55.4,10.94245,956.87488,6,0.45417680198640403
38248,1766.9133399999996,13.45065,64.8,46.0,55.4,8.89638,960.8015,1,2.22030440341969
38253,1722.5063100000002,13.26856,65.8,46.0,56.4,8.91886,956.73919,1,2.262388311717015
38258,1736.34313,13.32859,65.8,46.0,56.4,9.91726,949.94181,6,0.8379597306997584
38263,1744.53714,13.3546,65.8,46.0,56.4,10.06657,954.1995,6,0.7414444488920909
38268,1767.42358,13.5507,65.8,47.0,56.4,10.02734,966.78819,6,0.7891359047870523
38273,1755.31268,13.3506,65.8,47.0,56.4,11.2436,959.05388,6,0.575058840674644
38278,1762.08093,13.51268,65.8,47.0,56.4,10.55158,1380.33162,7,2.9142110330042743
38283,1727.0836,13.28457,65.8,47.0,56.4,9.89101,2059.46625,8,0.5448470156085992
38288,1753.69172,13.37861,66.8,47.0,56.4,10.98997,2061.35612,2,0.9126727107599993
38293,1717.56894,13.220529999999998,66.8,47.0,56.4,10.66118,2059.7405,8,1.7513383271001959
38298,1743.1716,13.41063,67.8,48.0,57.4,10.84592,1771.90388,2,1.6757885320744166
38303,1752.52123,13.41063,67.8,48.0,57.4,9.37505,1399.06425,7,1.3916503987408917
38308,1755.44752,13.46465,67.8,48.0,58.4,9.97662,2059.87675,8,0.6023869313228648
38313,1758.05893,13.48066,67.8,48.0,58.4,9.63187,2057.146,8,0.6799084895765785
38318,1790.9402300000004,13.69877,68.8,48.0,58.4,11.65794,2037.81062,2,0.2494685498146385
38323,1805.39226,13.68476,68.8,48.0,59.4,10.46167,2001.79788,8,1.263964084476469
38328,1746.8333699999996,13.3566,68.8,49.0,60.4,11.49337,2059.18662,2,0.30837672080434264
38333,1756.4231,13.47266,68.8,49.0,60.4,10.2745,2059.23587,8,1.0265157591564624
38338,1747.2386399999998,13.3466,68.8,49.0,61.4,10.23497,2059.07212,8,0.9578295483253207
38343,1742.9615199999996,13.406629999999998,69.8,50.0,61.4,10.28459,2062.75438,8,1.0575172809514977
38348,1741.8059,13.40462,69.8,50.0,61.4,9.22353,1896.65575,8,1.4275827892299062
38353,1763.8519,13.52869,69.8,50.0,62.4,9.95795,2056.77475,8,0.5657717202495829
38358,1761.58571,13.41063,69.8,50.0,62.4,7.92728,1108.99612,1,1.1327134075467626
38363,1764.58723,13.47466,69.8,50.0,63.4,11.25903,2056.655,2,0.5261509041418384
38368,1760.98537,13.45865,69.8,50.0,63.4,9.83907,1793.241,8,1.3990450529324145
38373,1770.31999,13.58271,69.8,51.0,63.4,10.43292,2053.28125,8,1.2966925394334443
38378,1755.4026199999996,13.33059,69.8,51.0,64.4,10.77573,2055.79688,2,1.221672066687868
38383,1762.68112,13.47866,69.8,51.0,64.4,9.80489,2020.84462,8,0.2696446054258447
38388,1750.58523,13.38862,69.8,51.0,64.4,10.9632,2062.53388,2,0.9537840887278417
38393,1743.3966899999998,13.3606,69.8,51.0,64.4,7.93446,978.49294,4,0.7856335779044323
38398,1732.44126,13.29057,69.8,51.0,64.4,10.85817,2052.9773800000007,2,1.0942998235265076
38403,1744.74736,13.41463,69.8,51.0,65.4,9.62902,1977.75712,8,0.4473309361139384
38408,1761.97582,13.51268,69.8,51.0,65.4,10.32014,2052.44288,8,1.0841676891677274
38413,1759.4997,13.406629999999998,69.8,51.0,65.4,10.06634,1982.2615,8,0.450984608001639
38418,1750.16494,13.46866,70.8,51.0,65.4,10.54934,2060.834,8,1.5382316343145725
38423,1746.4732800000004,13.3486,70.8,51.0,65.4,10.20964,2058.95388,8,0.9148031859037199
38428,1786.79825,13.58471,70.8,51.0,65.4,8.65265,2050.51863,8,2.4848374682811065
38433,1719.32475,13.24255,70.8,51.0,65.4,9.98663,2057.78425,8,0.5983385726571951
38438,1761.60072,13.508679999999998,70.8,51.0,65.4,9.91758,2059.67812,8,0.5580767321669109
38443,1758.6893,13.47266,70.8,51.0,66.4,10.16208,2060.60588,8,0.845428346894706
38448,1771.9408,13.58872,70.8,52.0,66.4,9.99133,2039.27725,8,0.4903821240467469
38453,1769.8998399999996,13.47666,70.8,52.0,66.4,9.19347,1418.7535,7,1.1766890967513695
38458,1756.8582600000002,13.34259,70.8,52.0,66.4,8.941360000000003,1359.04975,1,1.3464530292046422
38463,1724.4423,13.198520000000002,70.8,52.0,66.4,6.863169999999998,897.3916199999999,4,1.211073193458444
38468,1745.4076100000002,13.41663,70.8,52.0,66.4,6.682180000000002,941.30594,4,1.5314835250071486
38473,1741.59569,13.38262,69.8,52.0,66.4,7.31359,1206.75938,1,1.6831604136536025
38479,1760.5802399999998,13.48867,69.8,52.0,66.4,9.32295,1639.9055,7,0.5384241383929537
38484,1756.9333399999996,13.38662,69.8,52.0,66.4,9.40167,1669.28438,7,0.732277691559743
38489,1732.92147,13.3486,69.8,51.0,66.4,9.60205,2047.73888,8,0.6729662852471978
38494,1742.4211100000002,13.384620000000002,69.8,51.0,65.4,11.86555,2053.73625,2,0.5611106800177785
38499,1765.48773,13.51268,69.8,51.0,65.4,10.72801,2028.00462,2,1.2693942224575445
38504,1746.23303,13.44464,69.8,51.0,65.4,9.95837,1859.28112,8,0.9469802533643988
38509,1765.5326300000004,13.54469,69.8,51.0,65.4,9.97112,1795.11612,8,1.4087314366564154
