,date,Generator_speed,Rotor_speed,Gearbox_oil_temperature,Generator_bearing_temperature_drive,Generator_bearing_temperature_nondrive,wind_speed,active_power,category,distance
1080,2018-07-01 18:05:00.000,1522.41234,11.62575,61.5,34.6,45.8,5.64624,616.1935,9,1.2652401922972523
1085,2018-07-01 18:10:00.000,1626.90912,12.44615,61.5,34.6,45.8,6.11257,754.91412,0,1.2804760770685153
1090,2018-07-01 18:15:00.000,1705.6679600000002,13.06246,61.5,34.6,45.8,6.98504,878.9123800000001,0,0.8400234146966321
1095,2018-07-01 18:20:00.000,1407.66571,10.78333,60.5,34.6,45.8,5.04504,492.31969,9,1.5592195823320956
1100,2018-07-01 18:25:00.000,1741.04054,13.23054,60.5,34.6,45.8,6.88094,893.98475,0,0.659778783554493
1105,2018-07-01 18:30:00.000,1743.77178,13.39662,60.5,34.6,45.8,9.01037,1716.64938,1,0.3844076620209239
1110,2018-07-01 18:35:00.000,1779.59469,13.5527,61.5,34.6,45.8,9.43191,2052.75337,7,0.7981389754322518
1115,2018-07-01 18:40:00.000,1747.14855,13.43264,62.5,34.6,45.8,10.97487,2058.00912,3,0.5589164288363648
1120,2018-07-01 18:45:00.000,1758.55416,13.45065,62.5,34.6,45.8,10.58192,2057.9425,3,0.7131668480210382
1125,2018-07-01 18:50:00.000,1740.4701,13.38262,62.5,34.6,46.8,11.02719,2061.14363,3,0.6800902440020989
1130,2018-07-01 18:55:00.000,1749.72978,13.3446,63.5,34.6,46.8,6.895510000000002,1598.79462,11,3.727010949809593
1135,2018-07-01 19:00:00.000,1727.3837600000004,13.298570000000002,63.5,34.6,47.8,8.36876,1265.6,8,0.9306028995170291
1140,2018-07-01 19:05:00.000,1721.8911100000007,13.28256,63.5,34.6,47.8,5.90686,921.25662,0,1.5140175435983696
1145,2018-07-01 19:10:00.000,1721.80101,13.108479999999998,63.5,34.6,47.8,9.83377,2034.38812,7,0.5630725351692317
1150,2018-07-01 19:15:00.000,1768.7442199999996,13.43264,63.5,34.6,47.8,9.2168,1295.38162,8,1.259024243743184
1155,2018-07-01 19:20:00.000,1747.31372,13.44665,63.5,34.6,48.8,9.14959,1784.39975,1,0.7994650657872796
1160,2018-07-01 19:25:00.000,1744.3571,13.406629999999998,63.5,35.6,48.8,8.19784,1427.53412,8,1.01682511523131
1165,2018-07-01 19:30:00.000,1763.1913600000007,13.42463,63.5,35.6,48.8,9.92649,1770.69275,7,1.9143865511796943
1170,2018-07-01 19:35:00.000,1752.17601,13.422629999999998,63.5,35.6,48.8,9.8013,1992.64388,7,0.3155892565211501
1175,2018-07-01 19:40:00.000,1747.89889,13.394620000000002,63.5,35.6,48.8,9.38793,2056.239,7,0.894304931828016
1180,2018-07-01 19:45:00.000,1734.42215,13.3566,64.5,35.6,49.8,9.64452,2059.45675,7,0.6229940709399595
1185,2018-07-01 19:50:00.000,1761.33044,13.42063,64.5,35.6,49.8,10.25302,2056.59988,3,1.4929927639114424
1190,2018-07-01 19:55:00.000,1756.30312,13.45465,64.5,35.6,49.8,11.2795,2018.12575,3,1.1892442626361492
1195,2018-07-01 20:00:00.000,1765.78775,13.44464,64.5,36.6,50.8,9.14143,1567.6595,1,0.6661716155373948
1200,2018-07-01 20:05:00.000,1746.7284,13.42463,64.5,36.6,50.8,7.61035,1381.4225,11,1.617849374518491
1205,2018-07-01 20:10:00.000,1752.7912199999996,13.40262,64.5,36.6,50.8,7.40625,1074.49525,11,1.098404922766267
1210,2018-07-01 20:15:00.000,1645.4582300000004,12.68827,64.5,36.6,50.8,7.416989999999998,786.1243099999998,10,0.9210764179523148
1215,2018-07-01 20:20:00.000,1517.94016,11.55371,63.5,36.6,50.8,5.38775,600.53362,9,1.3543439815324376
1220,2018-07-01 20:25:00.000,1745.87295,13.37061,63.5,36.6,50.8,7.2711,955.20038,10,1.341712146385292
1225,2018-07-01 20:30:00.000,1253.67452,9.64076,62.5,36.6,50.8,5.72445,345.40709,9,0.9652893851324265
1230,2018-07-01 20:35:00.000,1108.28276,8.44017,61.5,36.6,50.8,3.24005,63.76541,5,0.8278020055579306
1249,2018-07-01 20:54:00.000,1779.45955,13.66475,56.5,36.6,47.8,7.79846,1200.67838,11,0.21184594150865413
1254,2018-07-01 20:59:00.000,1756.27309,13.44064,58.5,36.6,47.8,8.21004,1310.6115,8,0.983507550382363
1259,2018-07-01 21:04:00.000,1602.02678,12.31409,59.5,36.6,47.8,4.77444,738.2456900000002,9,3.1269229839452897
1264,2018-07-01 21:09:00.000,1524.31845,11.71579,59.5,36.6,47.8,5.53909,624.50681,9,1.3835257979854019
1269,2018-07-01 21:14:00.000,1518.79576,11.62775,59.5,36.6,46.8,7.1212399999999985,598.59181,6,0.9248685707553386
1274,2018-07-01 21:19:00.000,1637.75959,12.49818,59.5,36.6,46.8,7.56755,744.0405599999998,10,0.9199997433870261
1279,2018-07-01 21:24:00.000,1738.80453,13.29657,59.5,36.6,46.8,8.225010000000001,1277.488,8,1.0799991647898946
1284,2018-07-01 21:29:00.000,1535.45392,11.70378,59.5,36.6,46.8,5.643,626.01131,9,1.3460666863835893
1289,2018-07-01 21:34:00.000,1099.30837,8.43417,59.5,36.6,46.8,2.7806,44.34129,5,0.5143767410255666
1296,2018-07-01 21:41:00.000,1097.52239,8.42817,57.5,36.6,45.8,3.23226,37.03597,5,0.8859071973924213
1319,2018-07-01 22:04:00.000,1101.76955,8.42216,52.5,35.6,42.8,2.68658,94.44202,5,0.6690891809997417
1324,2018-07-01 22:09:00.000,1107.00716,8.420160000000001,53.5,34.6,42.8,4.18053,157.78631,14,0.4911097141796694
1329,2018-07-01 22:14:00.000,1099.53346,8.43417,53.5,34.6,42.8,4.12519,147.84784,14,0.3885465132076593
1334,2018-07-01 22:19:00.000,1099.96869,8.42817,53.5,34.6,42.8,4.301830000000002,154.3072,14,0.8632279548655838
1339,2018-07-01 22:24:00.000,1101.22928,8.44617,53.5,34.6,42.8,2.99393,47.95826,5,0.329905118677982
1344,2018-07-01 22:29:00.000,1109.13814,8.44818,53.5,34.6,42.8,3.88498,154.1047,14,0.4727947659909598
1349,2018-07-01 22:34:00.000,1109.07815,8.436169999999999,53.5,35.6,43.8,4.20556,168.37783000000005,14,0.549263101967063
1354,2018-07-01 22:39:00.000,1235.17046,9.52671,53.5,35.6,43.8,5.55393,336.27469,9,1.1028703569808125
1359,2018-07-01 22:44:00.000,1419.6866699999996,10.88138,53.5,35.6,43.8,5.11261,499.43481,9,1.41663137307299
1364,2018-07-01 22:49:00.000,1288.37183,9.88889,53.5,36.6,44.8,4.4793400000000005,376.33972,2,1.5793941903655684
1369,2018-07-01 22:54:00.000,1760.55021,13.422629999999998,53.5,36.6,44.8,7.66582,971.03556,10,0.9355765380763456
1374,2018-07-01 22:59:00.000,1634.38282,12.47016,54.5,37.6,45.8,5.99559,763.7506900000002,0,1.4484161371046644
1379,2018-07-01 23:04:00.000,1399.98194,10.78133,54.5,37.6,45.8,5.63085,479.51481,9,0.2331270894377577
1384,2018-07-01 23:09:00.000,1434.39396,10.98943,54.5,37.6,45.8,7.24133,512.7121900000002,6,1.2750252875428252
1389,2018-07-01 23:14:00.000,1284.39473,9.85687,54.5,37.6,45.8,5.69614,367.75044,9,0.7827179835575098
1394,2018-07-01 23:19:00.000,1230.1730300000004,9.39064,54.5,37.6,45.8,5.87778,318.41447,9,1.2454137357839201
1399,2018-07-01 23:24:00.000,1139.61825,8.746319999999999,54.5,37.6,45.8,4.33451,258.68689,14,1.3543741831536713
1404,2018-07-01 23:29:00.000,1153.54517,8.83437,54.5,37.6,44.8,5.12242,265.79681,2,0.48066751631340776
1409,2018-07-01 23:34:00.000,1106.3768699999996,8.43217,53.5,36.6,44.8,3.96853,145.39517,14,0.3269480524737327
1414,2018-07-01 23:39:00.000,1104.54591,8.42817,53.5,36.6,44.8,3.62361,141.90498,14,1.28171607273444
1419,2018-07-01 23:44:00.000,1100.73405,8.42817,53.5,36.6,43.8,3.9083,174.49455,14,0.36965684954198785
1424,2018-07-01 23:49:00.000,1105.64146,8.42416,52.5,36.6,43.8,3.68842,147.32952,14,1.073685071998699
1429,2018-07-01 23:54:00.000,1098.7530800000004,8.44617,52.5,35.6,43.8,4.11135,104.7433,14,0.7627852259224108
1434,2018-07-01 23:59:00.000,1094.77606,8.42416,51.5,35.6,42.8,3.295,28.12383,5,1.0723311706313907
1477,2018-07-02 00:43:00.000,1109.03317,8.44617,49.5,34.6,40.8,3.61851,158.43558000000004,14,1.265890021436654
1482,2018-07-02 00:48:00.000,1123.21514,8.64627,50.5,34.6,40.8,4.8181400000000005,252.16295,2,0.5611039803288423
1487,2018-07-02 00:53:00.000,1100.0437,8.44417,50.5,34.6,40.8,3.73392,143.98811,14,0.9484472953759822
1492,2018-07-02 00:58:00.000,1109.30324,8.436169999999999,51.5,34.6,40.8,3.43068,129.15614,5,1.406218096706285
1497,2018-07-02 01:03:00.000,1097.8976300000004,8.426160000000001,51.5,34.6,41.8,4.14039,156.11542,14,0.380977409036597
1502,2018-07-02 01:08:00.000,1107.6074199999996,8.41816,51.5,35.6,41.8,3.44471,168.23984,14,1.7947224845903778
1507,2018-07-02 01:13:00.000,1099.68347,8.42216,52.5,35.6,42.8,3.4504300000000003,96.31385,5,1.3847332085248218
1512,2018-07-02 01:18:00.000,1105.47637,8.420160000000001,52.5,36.6,42.8,2.98536,20.87612,5,0.5600131357839506
1552,2018-07-02 01:58:00.000,1107.36731,8.442169999999999,51.5,35.6,41.8,2.97773,81.67141,5,0.12466835230382249
1763,2018-07-02 05:30:00.000,1099.54847,8.42216,46.5,34.6,36.8,3.31904,77.85213,5,1.0258314622923124
1768,2018-07-02 05:35:00.000,1095.39141,8.44017,47.5,34.6,36.8,2.08902,43.48731,5,2.2604458038140396
1842,2018-07-02 06:49:00.000,1100.88406,8.41816,48.5,35.6,36.8,3.3532300000000004,142.05048,5,1.2680919088569378
1847,2018-07-02 06:54:00.000,1099.56349,8.42216,48.5,35.6,36.8,2.49555,61.55413000000001,5,1.1689859244213299
1852,2018-07-02 06:59:00.000,1097.53747,8.426160000000001,49.5,35.6,37.8,3.71199,88.67623,14,1.3198733389803532
1857,2018-07-02 07:04:00.000,1106.55691,8.42817,49.5,35.6,37.8,2.07538,17.14795,5,2.344748697402147
1862,2018-07-02 07:09:00.000,1105.97159,8.41216,49.5,35.6,38.8,4.16169,162.78708,14,0.4217316293234321
1867,2018-07-02 07:14:00.000,1100.58397,8.44017,50.5,35.6,38.8,4.06161,188.31784,14,0.22448633742223018
1872,2018-07-02 07:19:00.000,1098.87314,8.43817,50.5,36.6,39.8,2.62153,32.3414,5,0.9313262064910727
1877,2018-07-02 07:24:00.000,1106.19675,8.436169999999999,50.5,36.6,40.8,2.88042,60.51029000000001,5,0.21714104740116094
1882,2018-07-02 07:29:00.000,1108.82303,8.44617,50.5,36.6,40.8,4.08014,75.94723,14,1.045802402446676
1887,2018-07-02 07:34:00.000,1100.46392,8.42817,51.5,37.6,41.8,2.82166,60.52735,5,0.3379848150794354
1892,2018-07-02 07:39:00.000,1109.15315,8.436169999999999,51.5,37.6,41.8,2.98876,43.14105,5,0.3642084432852083
1897,2018-07-02 07:44:00.000,1099.08321,8.426160000000001,51.5,37.6,42.8,2.67654,4.16279,5,0.9744469214654515
2004,2018-07-02 09:32:00.000,1103.46536,8.454180000000001,49.5,35.6,39.8,5.91562,156.63567,2,2.8930444687766914
2080,2018-07-02 10:48:00.000,1102.4899300000004,8.43217,48.5,35.6,39.8,3.37994,111.78405,5,1.2285886165437816
2085,2018-07-02 10:53:00.000,1098.25779,8.45618,49.5,35.6,39.8,4.0083,103.40941,14,0.7345353580188377
2090,2018-07-02 10:58:00.000,1094.73108,8.43217,49.5,35.6,39.8,2.9824900000000003,81.13067,5,0.1358327318531726
2096,2018-07-02 11:04:00.000,1098.15275,8.42216,50.5,36.6,39.8,3.65704,67.11234,14,1.605494719864871
2101,2018-07-02 11:09:00.000,1095.79661,8.420160000000001,50.5,36.6,39.8,2.20735,0.49302,5,2.0580517870710664
2107,2018-07-02 11:15:00.000,1111.41934,8.46218,50.5,37.6,40.8,2.3318,79.52991,5,1.5925643961792173
2112,2018-07-02 11:20:00.000,1107.41229,8.442169999999999,51.5,37.6,41.8,3.373,35.27317,5,1.237493178383866
2117,2018-07-02 11:25:00.000,1101.90469,8.436169999999999,51.5,38.6,41.8,2.65291,34.87428,5,0.8467334599415236
2122,2018-07-02 11:30:00.000,1106.52695,8.426160000000001,51.5,38.6,42.8,2.18773,23.34012,5,2.0416318011361065
2127,2018-07-02 11:35:00.000,1106.84206,8.44017,51.5,39.6,42.8,3.63225,98.34865,14,1.44960150619307
2132,2018-07-02 11:40:00.000,1109.27328,8.44017,52.5,39.6,43.8,3.97045,176.19803000000005,14,0.18705701105573003
2137,2018-07-02 11:45:00.000,1107.41229,8.41416,52.5,39.6,43.8,3.17145,48.16819,5,0.6952671524517989
2142,2018-07-02 11:50:00.000,1174.93069,9.05247,52.5,39.6,43.8,4.80557,286.0573100000001,2,0.45355207490989313
2147,2018-07-02 11:55:00.000,1099.60846,8.44617,52.5,39.6,43.8,2.65467,40.3176,5,0.8188978346923301
2152,2018-07-02 12:00:00.000,1109.00314,8.57024,52.5,39.6,43.8,3.66129,245.21594,14,1.395081637112582
2158,2018-07-02 12:07:00.000,1098.78311,8.44617,53.5,39.6,43.8,3.18604,30.62009,5,0.8096983532908042
2164,2018-07-02 12:13:00.000,1099.14327,8.426160000000001,53.5,39.6,43.8,3.77523,148.51573,14,0.8122040027766231
2170,2018-07-02 12:19:00.000,1106.55691,8.436169999999999,53.5,39.6,43.8,4.1969400000000014,79.15249,14,1.1263988956329334
2175,2018-07-02 12:24:00.000,1100.08874,8.42416,53.5,39.6,43.8,4.76471,192.53656,2,1.108754388364414
2180,2018-07-02 12:29:00.000,1100.1187,8.41816,54.5,39.6,43.8,4.10336,187.55655,14,0.3013800018471484
2185,2018-07-02 12:34:00.000,1274.48996,9.68078,54.5,39.6,43.8,5.34957,351.11394,2,1.1899487142514973
2190,2018-07-02 12:39:00.000,1094.7461,8.43217,55.5,39.6,43.8,4.67842,199.34123,2,1.1951574610474407
2195,2018-07-02 12:44:00.000,1098.88815,8.42216,55.5,39.6,43.8,3.92105,122.96445,14,0.61274255180935
2200,2018-07-02 12:49:00.000,1132.45973,8.74232,55.5,39.6,43.8,4.16003,258.85211,14,1.053471878344676
2205,2018-07-02 12:54:00.000,1291.73344,9.89489,55.5,39.6,43.8,5.83661,380.54303,9,0.7340457569865235
2210,2018-07-02 12:59:00.000,1107.89257,8.42817,55.5,38.6,44.8,3.34274,57.07167,5,1.1069907397193857
2215,2018-07-02 13:04:00.000,1215.12059,9.28459,56.5,38.6,44.8,4.92272,313.18212,2,0.25402478615334484
2220,2018-07-02 13:09:00.000,1106.75204,8.42416,56.5,38.6,44.8,4.19626,186.39938,14,0.549568085602267
2225,2018-07-02 13:14:00.000,1099.62348,8.42817,56.5,38.6,44.8,3.2338400000000003,55.02354,5,0.8295172555929867
2230,2018-07-02 13:19:00.000,1106.18173,8.43017,56.5,38.6,44.8,3.81246,218.43517000000003,14,0.8467765863509764
2235,2018-07-02 13:24:00.000,1191.51385,9.12651,56.5,38.6,44.8,6.95492,278.55563,6,2.4310190214116263
2240,2018-07-02 13:29:00.000,1264.02976,9.69679,57.5,38.6,44.8,5.70408,354.56628,9,0.8900914429674325
2245,2018-07-02 13:34:00.000,1325.37995,10.19904,57.5,38.6,44.8,5.6316,413.76528,9,0.44610002991661524
2250,2018-07-02 13:39:00.000,1710.11011,13.08847,57.5,38.6,44.8,7.15332,881.07612,0,1.1929286850124676
2255,2018-07-02 13:44:00.000,1607.17422,12.41414,58.5,38.6,44.8,5.48144,760.6555,9,2.4983394622689117
2260,2018-07-02 13:49:00.000,1602.74724,12.23605,58.5,38.6,44.8,6.4181599999999985,712.93756,0,1.161302830927778
2265,2018-07-02 13:54:00.000,1503.44309,11.56772,58.5,38.6,44.8,6.7472699999999985,606.49675,6,0.2643839199384871
2270,2018-07-02 13:59:00.000,1492.96801,11.34161,58.5,38.6,44.8,6.7,557.10662,6,0.14608226523978818
2275,2018-07-02 14:04:00.000,1433.10335,11.04746,58.5,39.6,45.8,5.58441,528.12112,9,0.6106849430035327
2280,2018-07-02 14:09:00.000,1508.93589,11.57772,58.5,39.6,45.8,7.32511,606.53156,6,1.3880070895604548
2285,2018-07-02 14:14:00.000,1395.9149,10.75732,58.5,39.6,45.8,4.549169999999998,485.20116,2,2.213280623288896
2290,2018-07-02 14:19:00.000,1384.53918,10.56122,58.5,39.6,45.8,6.8082600000000015,454.07944,6,0.9853599591416798
2295,2018-07-02 14:24:00.000,1130.7489,8.66628,57.5,39.6,45.8,4.7857400000000005,255.68636,2,0.6098683047989933
2300,2018-07-02 14:29:00.000,1538.68053,11.86586,57.5,39.6,45.8,6.87368,649.31225,6,0.6932064361454602
2305,2018-07-02 14:34:00.000,1619.01513,12.28807,57.5,39.6,45.8,7.68633,707.48888,10,1.0833212585902408
2310,2018-07-02 14:39:00.000,1598.59009,12.29007,57.5,39.6,45.8,6.40165,721.93081,0,1.109637245413752
2315,2018-07-02 14:44:00.000,1295.29025,9.87088,57.5,39.6,45.8,4.7089300000000005,374.40956,2,1.0827562519912892
2320,2018-07-02 14:49:00.000,1377.20076,10.56522,57.5,39.6,45.8,6.10426,458.66603,9,0.9019365772950863
2325,2018-07-02 14:54:00.000,1466.79505,11.29958,57.5,39.6,45.8,6.6285,556.20262,6,0.2529334081372935
2330,2018-07-02 14:59:00.000,1251.55863,9.60875,57.5,39.6,45.8,5.6009400000000005,345.6346200000001,9,0.9973315883067995
2335,2018-07-02 15:04:00.000,1206.65637,9.21455,57.5,39.6,45.8,5.72764,305.42156,9,1.2932880187115714
2340,2018-07-02 15:09:00.000,1538.48532,11.71179,57.5,39.6,45.8,6.16746,623.41612,6,1.306234157609485
2345,2018-07-02 15:14:00.000,1519.59115,11.68978,57.5,39.6,45.8,6.2156400000000005,624.40806,6,1.2057157044891225
2350,2018-07-02 15:19:00.000,1478.42575,11.40564,57.5,39.6,45.8,6.16072,576.18831,6,1.2610293481721022
2355,2018-07-02 15:24:00.000,1548.51037,11.89388,57.5,39.6,45.8,6.416930000000002,658.91725,6,0.9623334328652199
2360,2018-07-02 15:29:00.000,1398.93143,10.7233,57.5,39.6,45.8,6.47618,482.25356,6,0.9212248983669339
2365,2018-07-02 15:34:00.000,1285.56537,9.82486,57.5,38.6,45.8,4.48449,370.50247,2,1.5380920157055245
2370,2018-07-02 15:39:00.000,1131.91939,8.67029,57.5,38.6,45.8,4.9934400000000005,247.89345,2,0.4217147544201636
2375,2018-07-02 15:44:00.000,1235.57574,9.5007,56.5,38.6,45.8,5.02798,334.94056,2,0.456815527820302
2380,2018-07-02 15:49:00.000,1265.99564,9.7048,56.5,38.6,45.8,5.759519999999998,354.5245,9,0.8965224231975747
2385,2018-07-02 15:54:00.000,1374.42433,10.48118,56.5,38.6,44.8,6.78852,450.33397,6,1.0070251822526066
2390,2018-07-02 15:59:00.000,1170.45844,8.978439999999997,56.5,38.6,44.8,4.66915,281.38069,2,0.8290857350330756
2395,2018-07-02 16:04:00.000,1102.39991,8.43817,55.5,38.6,44.8,4.27642,201.25194,14,0.8390543789434537
2400,2018-07-02 16:10:00.000,1106.79708,8.42817,55.5,37.6,44.8,5.13396,188.27553,2,1.0920123946339209
2405,2018-07-02 16:15:00.000,1101.21433,8.43217,54.5,37.6,44.8,3.33629,157.5545,5,1.3065379927804306
2410,2018-07-02 16:20:00.000,1264.43489,9.74081,54.5,37.6,43.8,5.8672900000000014,357.68819,9,0.9342713804073425
2415,2018-07-02 16:25:00.000,1170.05331,8.96843,54.5,37.6,43.8,4.0129800000000015,284.4602799999999,14,1.252351776480656
2420,2018-07-02 16:30:00.000,1185.31589,9.1085,54.5,37.6,43.8,4.8038,291.52784,2,0.4560966316520692
2425,2018-07-02 16:35:00.000,1096.68202,8.416160000000001,54.5,37.6,43.8,3.39951,123.94182,5,1.311851924371267
2430,2018-07-02 16:40:00.000,1108.40281,8.43217,53.5,37.6,43.8,3.53232,170.57348000000005,14,1.5247485716971136
2435,2018-07-02 16:45:00.000,1099.75855,8.40415,53.5,37.6,43.8,4.9162300000000005,184.83912,2,1.0407792010551578
2440,2018-07-02 16:50:00.000,1104.48584,8.42216,53.5,36.6,42.8,4.45498,156.07478,14,1.3262242471590333
2445,2018-07-02 16:55:00.000,1206.8515,9.24657,52.5,36.6,42.8,5.04015,305.91003,2,0.2400623310702766
2450,2018-07-02 17:00:00.000,1161.5291,8.94642,52.5,36.6,42.8,4.7568800000000016,280.40056,2,0.5929445034487077
2455,2018-07-02 17:05:00.000,1237.66174,9.5027,52.5,36.6,42.8,4.3806699999999985,332.08947,2,1.6615959087773045
2460,2018-07-02 17:10:00.000,1250.6281,9.63276,52.5,36.6,42.8,5.4875099999999986,347.60759,9,1.0805837959294313
2465,2018-07-02 17:15:00.000,1249.47262,9.5167,52.5,36.6,42.8,4.4568400000000015,336.95566,2,1.4741734208928248
2470,2018-07-02 17:20:00.000,1145.78632,8.77834,52.5,36.6,42.8,4.0324,264.01099999999997,14,1.027625753929437
2475,2018-07-02 17:25:00.000,1142.24452,8.77234,52.5,36.6,42.8,4.55195,260.1558,2,1.1824405547758885
2480,2018-07-02 17:30:00.000,1113.74545,8.54422,52.5,36.6,41.8,4.49409,241.11502,2,1.389097356681519
2485,2018-07-02 17:35:00.000,1217.52178,9.36863,52.5,35.6,41.8,5.2114400000000005,317.32684,2,0.7067037998283463
2490,2018-07-02 17:40:00.000,1219.60779,9.37063,52.5,35.6,41.8,5.62218,317.66159,9,1.2108635926880977
2495,2018-07-02 17:45:00.000,1288.58176,9.92891,52.5,35.6,41.8,5.85536,378.75359,9,0.7650746768821346
2500,2018-07-02 17:50:00.000,1302.10355,9.99094,52.5,35.6,41.8,5.74496,384.92519,9,0.6449975624680245
2505,2018-07-02 17:55:00.000,1287.95154,9.81685,52.5,35.6,41.8,4.71681,368.18253,2,1.0233618171931516
2510,2018-07-02 18:00:00.000,1203.77498,9.26858,52.5,35.6,41.8,5.23531,307.76356,2,0.7417653800176508
2515,2018-07-02 18:05:00.000,1099.32339,8.42416,52.5,35.6,41.8,4.56806,188.26692,2,1.484637235109162
2520,2018-07-02 18:10:00.000,1209.34271,9.32261,52.5,35.6,41.8,4.78768,314.60856,2,0.5510674053926783
2525,2018-07-02 18:15:00.000,1229.72285,9.34662,52.5,35.6,41.8,4.3337900000000005,317.90284,14,1.8731665026657067
2530,2018-07-02 18:20:00.000,1323.78932,10.19904,52.5,35.6,41.8,5.58581,410.12662,9,0.5243601581572951
2535,2018-07-02 18:25:00.000,1320.03731,10.07098,52.5,35.6,41.8,5.06602,396.93419,2,1.0642007489501424
2540,2018-07-02 18:30:00.000,1315.3251699999996,10.09499,52.5,35.6,41.8,5.10042,399.34316,2,1.1132056679221491
2545,2018-07-02 18:35:00.000,1241.53359,9.49469,52.5,35.6,41.8,4.33087,333.28834,14,2.0163802336040004
2550,2018-07-02 18:40:00.000,1321.5982,10.13901,52.5,35.6,41.8,5.93458,403.46019,9,0.7064889956173551
2555,2018-07-02 18:45:00.000,1287.30616,9.90289,52.5,35.6,41.8,5.54087,378.73697,9,0.7977549970928405
2560,2018-07-02 18:50:00.000,1279.81745,9.81885,52.5,35.6,41.8,4.29516,367.63953,2,1.9914777817907674
2565,2018-07-02 18:55:00.000,1281.15326,9.80084,52.5,35.6,41.8,5.43459,364.29119,9,1.0340119765769076
2570,2018-07-02 19:00:00.000,1249.48764,9.60675,52.5,35.6,41.8,4.5460699999999985,343.4635600000001,2,1.2683040689855636
2575,2018-07-02 19:05:00.000,1298.48682,10.00094,52.5,35.6,41.8,5.47203,389.39831,9,0.8212803366550915
2580,2018-07-02 19:10:00.000,1332.44852,10.23106,52.5,34.6,41.8,5.36669,418.33591,9,0.8793292956995887
2585,2018-07-02 19:15:00.000,1100.70402,8.44017,52.5,34.6,41.8,4.67784,230.04709,2,0.9946009191678952
2590,2018-07-02 19:20:00.000,1156.48662,8.9064,52.5,34.6,41.8,5.8838599999999985,273.89647,9,1.6004338008350152
2595,2018-07-02 19:25:00.000,1115.86149,8.4962,52.5,34.6,41.8,4.636819999999998,238.30914,2,1.0453685809851188
2600,2018-07-02 19:30:00.000,1127.44721,8.588239999999999,52.5,34.6,40.8,4.49454,246.73975,2,1.3698750971793456
2605,2018-07-02 19:35:00.000,1147.15194,8.76633,52.5,34.6,40.8,5.21536,262.49097,2,0.7230896292114878
2610,2018-07-02 19:40:00.000,1102.0547,8.43017,52.5,34.6,40.8,4.63279,217.84764,2,1.164297021854588
2615,2018-07-02 19:45:00.000,1112.45484,8.47419,51.5,34.6,40.8,5.00922,236.43639,2,0.5388767632307073
2620,2018-07-02 19:50:00.000,1170.21834,8.94442,51.5,34.6,40.8,4.9402599999999985,276.73787000000004,2,0.15997699320488465
2625,2018-07-02 19:55:00.000,1183.59004,9.07649,51.5,34.6,40.8,4.83205,288.71703,2,0.379379175071606
2630,2018-07-02 20:00:00.000,1117.87249,8.57024,51.5,34.6,40.8,5.02815,244.19516,2,0.4795079983012259
2635,2018-07-02 20:05:00.000,1131.34916,8.7023,51.5,34.6,40.8,4.98107,254.48809,2,0.35413170854306997
2640,2018-07-02 20:10:00.000,1134.2455699999996,8.634269999999999,51.5,34.6,40.8,4.39907,251.60722,14,1.4511294397060093
2645,2018-07-02 20:15:00.000,1106.93208,8.436169999999999,51.5,34.6,40.8,4.46962,221.66291,14,1.4741633530004192
2650,2018-07-02 20:20:00.000,1100.82407,8.436169999999999,51.5,34.6,40.8,4.24681,174.02559,14,0.6772153796060891
